Time (s),Motion Intensity
13.4017,0.4971
13.4173,0.4003
13.433,0.3266
13.4486,0.2847
13.4642,0.2653
13.4799,0.2124
13.4955,0.25
13.5111,0.185
13.5268,0.1835
13.5424,0.1069
13.5581,0.1503
13.5737,0.1532
13.5893,0.2688
13.605,0.3136
13.6206,0.2514
13.6362,0.1532
13.6519,0.2601
13.6675,0.3613
13.6832,0.3613
13.6988,0.2731
13.7144,0.2861
13.7301,0.2787
13.7457,0.2746
13.7614,0.2601
13.777,0.2572
13.7926,0.1893
13.8083,0.2052
13.8239,0.2182
13.8395,0.1676
13.8552,0.1503
13.8708,0.1445
13.8865,0.2298
13.9021,0.2948
13.9177,0.3367
13.9334,0.3194
13.949,0.2818
13.9646,0.2659
13.9803,0.2702
13.9959,0.2659
14.0116,0.2139
14.0272,0.237
14.0428,0.2616
14.0585,0.2587
14.0741,0.2283
14.0897,0.2341
14.1054,0.3324
14.121,0.3454
14.1367,0.3555
14.1523,0.2298
14.1679,0.2168
14.1836,0.1951
14.1992,0.1922
14.2148,0.1647
14.2305,0.224
14.2461,0.2334
14.2618,0.211
14.2774,0.2081
14.293,0.1806
14.3087,0.2081
14.3243,0.2688
14.34,0.2327
14.3556,0.2486
14.3712,0.2991
14.3869,0.3439
14.4025,0.3815
14.4181,0.3786
14.4338,0.289
14.4494,0.1806
14.4651,0.1561
14.4807,0.1821
14.4963,0.1171
14.512,0.159
14.5276,0.2168
14.5432,0.1431
14.5589,0.1633
14.5745,0.2081
14.5902,0.2168
14.6058,0.2009
14.6214,0.1662
14.6371,0.1662
14.6527,0.185
14.6683,0.198
14.684,0.4133
14.6996,0.422
14.7153,0.461
14.7309,0.3656
14.7465,0.289
14.7622,0.2876
14.7778,0.2702
14.7935,0.2095
14.8091,0.2038
14.8247,0.2066
14.8404,0.2197
14.856,0.2529
14.8716,0.3006
14.8873,0.3338
14.9029,0.3179
14.9186,0.1994
14.9342,0.2066
14.9498,0.198
14.9655,0.2948
14.9811,0.3526
14.9967,0.3757
15.0124,0.3483
15.028,0.2825
15.0437,0.2616
15.0593,0.1445
15.0749,0.1243
15.0906,0.1329
15.1062,0.1358
15.1218,0.1705
15.1375,0.1879
15.1531,0.1864
15.1688,0.1503
15.1844,0.1113
15.2,0.1879
15.2157,0.2457
15.2313,0.2428
15.247,0.302
15.2626,0.2514
15.2782,0.2168
15.2939,0.224
15.3095,0.2269
15.3251,0.2269
15.3408,0.2832
15.3564,0.2948
